REF_DATE,cpi_trim_mom,cpi_trim_mom_saar,cpi_trim_mm3_mom,cpi_trim_mm3_saar,cpi_trim_yoy,cpi_trim_mom_pct,cpi_trim_mom_saar_pct,cpi_trim_mm3_saar_pct,cpi_trim_yoy_pct
1975-01-01,0.011433091952074656,0.146161733465896,0.013210743818019057,0.1705701235809831,0.16601685013335987,1.1433091952074657,14.616173346589601,17.057012358098312,16.601685013335988
1975-02-01,0.010926931143494285,0.13929763511743953,0.011064245496509398,0.14115603462989368,0.16661953483964842,1.0926931143494285,13.929763511743953,14.115603462989368,16.661953483964844
1975-03-01,0.011350421505685916,0.14503804726439617,0.011236814867084955,0.14349551266537786,0.16586208240193212,1.1350421505685917,14.503804726439618,14.349551266537786,16.586208240193212
1975-04-01,0.010232479076976808,0.1299414079909622,0.010836610575385671,0.13807675804547337,0.16344950046389717,1.0232479076976808,12.994140799096222,13.807675804547337,16.344950046389716
1975-05-01,0.009433414126405176,0.11926292727538668,0.010338771569689301,0.1313688871335026,0.1583349814866133,0.9433414126405175,11.926292727538668,13.13688871335026,15.833498148661329
1975-06-01,0.011271897814025201,0.14397166045831256,0.010312597005802396,0.13101721655803455,0.14849407983869423,1.12718978140252,14.397166045831256,13.101721655803455,14.849407983869423
1975-07-01,0.01975619331420659,0.2646088574229555,0.013487168418212325,0.17440814463911614,0.15931470478546395,1.975619331420659,26.46088574229555,17.440814463911614,15.931470478546395
1975-08-01,0.018025685509186925,0.23909563864794237,0.016351258879139574,0.2148592176058084,0.16354291762647954,1.8025685509186924,23.909563864794237,21.48592176058084,16.354291762647954
1975-09-01,0.007987780963128337,0.10017864392204268,0.015256553262173954,0.1992496969185431,0.16162130920646245,0.7987780963128337,10.017864392204267,19.92496969185431,16.162130920646245
1975-10-01,0.016382434203786166,0.21530646479909543,0.01413196689203381,0.1834057365660049,0.1664059402232545,1.6382434203786167,21.530646479909542,18.34057365660049,16.640594022325452
1975-11-01,0.013266850727414528,0.17134820942969364,0.012545688631443013,0.16138321638267716,0.16170579585675737,1.3266850727414528,17.134820942969363,16.138321638267715,16.17057958567574
1975-12-01,0.011424603885925151,0.14604631409521174,0.013691296272375282,0.17724976115221436,0.16238602969359106,1.142460388592515,14.604631409521174,17.724976115221438,16.238602969359107
1976-01-01,0.013181904137245761,0.17017036172168765,0.012624452916861815,0.16246778570342535,0.1643958461300674,1.3181904137245761,17.017036172168766,16.246778570342535,16.43958461300674
1976-02-01,0.009429565568221407,0.11921172082891984,0.011345357863797442,0.1449692532697282,0.16267116534229387,0.9429565568221406,11.921172082891985,14.496925326972821,16.267116534229388
